"Name","Chromosome","Region","Expression value","TPM","RPKM","Gene length","Unique gene reads","Total gene reads"
"Rv0191","NC_000962.3","222289..223530","2388","40.0238425145","0","1242","2387","2388"
"Miotto_candidate_947","NC_000962.3","complement(223462..223494)","0","0","0","33","0","0"
"Rv0192","NC_000962.3","223564..224664","2869","54.2436972877","0","1101","2869","2869"
"Miotto_candidate_948","NC_000962.3","complement(223578..223653)","0","0","0","76","0","0"
"Rv0193c","NC_000962.3","complement(224724..226571)","225","2.5344667944","0","1848","225","225"
"Rv0194","NC_000962.3","226878..230462","550","3.1935931192","0","3585","550","550"
"IGR54_Rodriguez_Rv0194-Rv0195","NC_000962.3","230624..231055","104","5.0113605158","0","432","103","104"
"Rv0195","NC_000962.3","230899..231534","121","3.9603567502","0","636","118","121"
"Rv0196","NC_000962.3","231647..232231","557","19.8200791053","0","585","557","557"
"Rv0197","NC_000962.3","232231..234519","2036","18.5156104632","0","2289","2036","2036"
"Miotto_candidate_949","NC_000962.3","complement(234459..234493)","0","0","0","35","0","0"
"zmp1","NC_000962.3","complement(234516..236507)","3633","37.964887578","0","1992","3633","3633"
"Miotto_candidate_25","NC_000962.3","235121..235170","0","0","0","50","0","0"
"Rv0199","NC_000962.3","236550..237209","166","5.2356451823","0","660","166","166"
"Miotto_candidate_950","NC_000962.3","complement(236632..236705)","0","0","0","74","0","0"
"Rv0200","NC_000962.3","237206..237895","240","7.2404941232","0","690","240","240"
"Rv0201c","NC_000962.3","complement(237892..238395)","856","35.3548730898","0","504","856","856"
"mmpL11","NC_000962.3","complement(238392..241292)","26969","193.5188029222","0","2901","26969","26969"
"Rv0203","NC_000962.3","241514..241924","301","15.2451158197","0","411","301","301"
"Rv0204c","NC_000962.3","complement(241976..243214)","823","13.8272107807","0","1239","823","823"
"Rv0205","NC_000962.3","243384..244487","224","4.2236215719","0","1104","224","224"
"mmpL3","NC_000962.3","complement(244484..247318)","7276","53.425141558","0","2835","7276","7276"
"Miotto_candidate_26","NC_000962.3","246987..247057","0","0","0","71","0","0"
"Miotto_candidate_27","NC_000962.3","247283..247542","388","31.0645045941","0","260","388","388"
"Miotto_candidate_951","NC_000962.3","complement(247318..247384)","0","0","0","67","0","0"
"Rv0207c","NC_000962.3","complement(247384..248112)","1178","33.6375081919","0","729","1178","1178"
"Rv0208c","NC_000962.3","complement(248115..248906)","1071","28.1494778626","0","792","1071","1071"
"Rv0209","NC_000962.3","249038..250123","671","12.8617110732","0","1086","671","671"
"Rv0210","NC_000962.3","250120..251598","300","4.2223976885","0","1479","300","300"
"pckA","NC_000962.3","251782..253602","16094","183.9755481634","0","1821","16094","16094"
"nadR","NC_000962.3","complement(253669..254640)","768","16.4475422059","0","972","768","768"
"Rv0213c","NC_000962.3","complement(254637..255950)","227","3.5961396326","0","1314","227","227"
"IGR55_Rodriguez_Rv0213c-Rv0214","NC_000962.3","255935..256149","13","1.2586672924","0","215","13","13"
"fadD4","NC_000962.3","256064..257677","269","3.469403434","0","1614","269","269"
"Rv0215c","NC_000962.3","complement(257719..258856)","362","6.6217436369","0","1138","362","362"
"Rv0216","NC_000962.3","258913..259926","414","8.4990119627","0","1014","414","414"
"lipW","NC_000962.3","complement(259923..260831)","312","7.1449100424","0","909","312","312"
"Rv0218","NC_000962.3","260924..262252","308","4.8242720437","0","1329","308","308"
"Rv0219","NC_000962.3","262254..262802","67","2.5404374872","0","549","67","67"
"lipC","NC_000962.3","262812..264023","2620","44.9991930555","0","1212","2620","2620"
"Miotto_candidate_952","NC_000962.3","complement(262837..262878)","0","0","0","42","0","0"
"Rv0221","NC_000962.3","264067..265476","588","8.6808902946","0","1410","588","588"
"echA1","NC_000962.3","265507..266295","324","8.5481879288","0","789","324","324"
"Rv0223c","NC_000962.3","complement(266301..267764)","2327","33.0873024223","0","1464","2327","2327"
"Miotto_candidate_28","NC_000962.3","266736..266769","0","0","0","34","0","0"
"IGR56_Rodriguez_Rv0223c-Rv0224c","NC_000962.3","complement(267726..267815)","9","2.0816420604","0","90","9","9"
"Rv0224c","NC_000962.3","complement(267863..268627)","158","4.2993391575","0","765","158","158"
"Rv0225","NC_000962.3","268663..269817","691","12.4538066126","0","1155","691","691"
"Rv0226c","NC_000962.3","complement(269834..271564)","245","2.946287145","0","1731","245","245"
"Rv0227c","NC_000962.3","complement(271574..272839)","881","14.4859925374","0","1266","881","881"
"Rv0228","NC_000962.3","273055..274278","621","10.5612722184","0","1224","621","621"
"Rv0229c","NC_000962.3","complement(274306..274986)","1525","46.6153324839","0","681","1525","1525"
"php","NC_000962.3","complement(274983..275963)","1519","32.2325615677","0","981","1519","1519"
"fadE4","NC_000962.3","276058..277764","672","8.1948650534","0","1707","672","672"
"Rv0232","NC_000962.3","277899..278588","12408","374.3335461712","0","690","12408","12408"
"nrdB","NC_000962.3","278585..279529","25164","554.3115429487","0","945","25164","25164"
"gabD1","NC_000962.3","complement(279605..281140)","1524","20.6537923183","0","1536","1524","1524"
"Rv0235c","NC_000962.3","complement(281166..282614)","204","2.9306761927","0","1449","204","204"
"aftD","NC_000962.3","complement(282649..286851)","1780","8.8159002321","0","4203","1780","1780"
"Rv0236A","NC_000962.3","complement(286898..287071)","250","29.9086502935","0","174","250","250"
"IGR57_Rodriguez_Rv0236A-Rv0237","NC_000962.3","complement(287059..287110)","0","0","0","52","0","0"
"lpqI","NC_000962.3","287186..288352","379","6.7604313702","0","1167","379","379"
"Rv0238","NC_000962.3","288428..289042","2372","80.2870726397","0","615","2372","2372"
"Miotto_candidate_953","NC_000962.3","complement(288963..289002)","0","0","0","40","0","0"
"vapB24","NC_000962.3","289104..289337","1939","172.4916220159","0","234","1939","1939"
"vapC24","NC_000962.3","289345..289782","556","26.4244973881","0","438","556","556"
"htdX","NC_000962.3","complement(289812..290654)","855","21.1127397588","0","843","855","855"
"fabG4","NC_000962.3","complement(290665..292029)","2138","32.6047672176","0","1365","2138","2138"
"IGR58_Rodriguez_Rv0242c-Rv0243","NC_000962.3","complement(292001..292155)","14","1.8801928288","0","155","14","14"
"fadA2","NC_000962.3","292171..293493","5069","79.7569433433","0","1323","5069","5069"
"Miotto_candidate_955","NC_000962.3","complement(292269..292301)","0","0","0","33","0","0"
"Miotto_candidate_956","NC_000962.3","complement(292336..292390)","0","0","0","55","0","0"
"F6","NC_000962.3","293604..293705","16","3.2653208791","0","102","16","16"
"fadE5","NC_000962.3","complement(293798..295633)","12454","141.2024521819","0","1836","12454","12454"
"IGR60_Rodriguez_Rv0244c-Rv0245","NC_000962.3","295966..296031","0","0","0","66","0","0"
"Rv0245","NC_000962.3","296005..296493","1861","79.2215925247","0","489","1861","1861"
"IGR61_Rodriguez_Rv0245-Rv0246","NC_000962.3","296666..296847","55","6.2906765562","0","182","55","55"
"Rv0246","NC_000962.3","296809..298119","398","6.3195540812","0","1311","398","398"
"Rv0247c","NC_000962.3","complement(298116..298862)","1545","43.0540426153","0","747","1545","1545"
"Rv0248c","NC_000962.3","complement(298863..300803)","7883","84.5419081008","0","1941","7883","7883"
"Miotto_candidate_30","NC_000962.3","298918..299099","187","21.3883002912","0","182","187","187"
"Miotto_candidate_31","NC_000962.3","299164..299201","0","0","0","38","0","0"
"Miotto_candidate_32","NC_000962.3","299263..299293","0","0","0","31","0","0"
"Miotto_candidate_33","NC_000962.3","299960..300094","1","0.1541957082","0","135","1","1"
"Rv0249c","NC_000962.3","complement(300834..301655)","5870","148.6525412983","0","822","5870","5870"
"Miotto_candidate_34","NC_000962.3","301424..301613","5","0.5478005422","0","190","5","5"
"IGR990_Rodriguez_Rv0249c-Rv0250c","NC_000962.3","complement(301577..301800)","3591","333.7132428126","0","224","3591","3591"
"Rv0250c","NC_000962.3","complement(301735..302028)","12760","903.4609758871","0","294","12760","12760"
"Miotto_candidate_957","NC_000962.3","complement(302034..302109)","154","42.1806417508","0","76","154","154"
"hsp","NC_000962.3","complement(302173..302652)","130938","5678.4593355943","0","480","130938","130938"
"Miotto_candidate_958","NC_000962.3","complement(302652..302683)","0","0","0","32","0","0"
"nirB","NC_000962.3","302866..305427","4798","38.9840695002","0","2562","4798","4798"
"nirD","NC_000962.3","305453..305809","427","24.8980717032","0","357","427","427"
"cobU","NC_000962.3","complement(305825..306349)","285","11.3003426138","0","525","285","285"
"cobQ1","NC_000962.3","complement(306374..307858)","971","13.6112756948","0","1485","971","971"
"PPE2","NC_000962.3","complement(307877..309547)","797","9.9285979782","0","1671","797","797"
"Miotto_candidate_35","NC_000962.3","307966..308037","0","0","0","72","0","0"
"Miotto_candidate_36","NC_000962.3","308772..308816","0","0","0","45","0","0"
"Miotto_candidate_37","NC_000962.3","308938..309021","15","3.7172179651","0","84","15","15"
"Rv0257","NC_000962.3","309699..310073","556","30.8638129493","0","375","556","556"
"Miotto_candidate_959","NC_000962.3","complement(309893..309930)","0","0","0","38","0","0"
"Rv0258c","NC_000962.3","complement(310294..310749)","275","12.5537624258","0","456","275","275"
"Rv0259c","NC_000962.3","complement(310774..311517)","121","3.3854662542","0","744","121","121"
"Rv0260c","NC_000962.3","complement(311514..312659)","59","1.0717005372","0","1146","59","59"
"narK3","NC_000962.3","complement(312759..314168)","176","2.5983617208","0","1410","176","176"
"aac","NC_000962.3","complement(314309..314854)","1327","50.5922896372","0","546","1327","1327"
"Rv0263c","NC_000962.3","complement(314864..315766)","483","11.1343645093","0","903","483","483"
"Rv0264c","NC_000962.3","complement(315783..316415)","288","9.4709780948","0","633","288","288"
"fecB2","NC_000962.3","complement(316511..317503)","642","13.4583504813","0","993","642","642"
"oplA","NC_000962.3","complement(317525..321154)","1970","11.2970657274","0","3630","1970","1970"
"IGR63_Rodriguez_Rv0266c-Rv0267","NC_000962.3","complement(321126..321329)","107","10.9184166895","0","204","107","107"
"narU","NC_000962.3","321331..322722","106","1.5851584656","0","1392","106","106"
"Rv0268c","NC_000962.3","complement(322764..323273)","2084","85.0616089007","0","510","2084","2084"
"Miotto_candidate_38","NC_000962.3","322998..323104","0","0","0","107","0","0"
"Miotto_candidate_39","NC_000962.3","323215..323282","0","0","0","68","0","0"
"Rv0269c","NC_000962.3","complement(323338..324531)","632","11.018406886","0","1194","632","632"
"fadD2","NC_000962.3","324567..326249","13291","164.3915901674","0","1683","13291","13291"
"Miotto_candidate_960","NC_000962.3","complement(326118..326149)","0","0","0","32","0","0"
"fadE6","NC_000962.3","complement(326266..328461)","3599","34.1158004348","0","2196","3599","3599"
"Rv0272c","NC_000962.3","complement(328575..329708)","3143","57.694894144","0","1134","3143","3143"
"Miotto_candidate_40","NC_000962.3","329127..329161","0","0","0","35","0","0"
"Rv0273c","NC_000962.3","complement(329705..330325)","1099","36.8393659326","0","621","1099","1099"
"Rv0274","NC_000962.3","330422..331003","1044","37.3407957232","0","582","1044","1044"
"Miotto_candidate_961","NC_000962.3","complement(330428..330531)","1","0.2001578904","0","104","1","1"
"Rv0275c","NC_000962.3","complement(330933..331658)","12548","359.7857379376","0","726","12548","12548"
"Miotto_candidate_41","NC_000962.3","331647..331696","0","0","0","50","0","0"
"Miotto_candidate_962","NC_000962.3","complement(331658..331690)","0","0","0","33","0","0"
"Rv0276","NC_000962.3","331748..332668","8250","186.4663083447","0","921","8250","8250"
"Miotto_candidate_963","NC_000962.3","complement(332363..332401)","0","0","0","39","0","0"
"vapC25","NC_000962.3","complement(332708..333136)","1881","91.2719980342","0","429","1881","1881"
"IGR64_Rodriguez_Rv0277c-Rv0278c","NC_000962.3","complement(333129..333184)","3","1.1151653895","0","56","3","3"
"vapB25","NC_000962.3","complement(333160..333417)","7251","585.0382395417","0","258","7251","7251"
"IGR65_Rodriguez_Rv0277c-Rv0278c","NC_000962.3","333196..333408","144","14.0730730846","0","213","144","144"
"Rv0278c","NC_000962.3","complement(333437..336310)","457","3.3100571385","0","2874","457","457"
"PE_PGRS4","NC_000962.3","complement(336560..339073)","1419","11.7496025607","0","2514","1419","1419"
"PPE3","NC_000962.3","339364..340974","434","5.6078997779","0","1611","402","434"
"Miotto_candidate_966","NC_000962.3","complement(340105..340182)","0","0","0","78","0","0"
"IGR66_Rodriguez_Rv0280-Rv0281","NC_000962.3","340717..341275","198","7.3732581031","0","559","122","198"
"Rv0281","NC_000962.3","340998..341906","3621","82.9221771267","0","909","2769","3621"
"IGR67_Rodriguez_Rv0281-Rv0282","NC_000962.3","complement(341872..341952)","11","2.8269213166","0","81","11","11"
"IGR68_Rodriguez_Rv0281-Rv0282","NC_000962.3","341991..342251","2892","230.6555110637","0","261","2845","2892"
"eccA3","NC_000962.3","342130..344025","13037","143.1348499041","0","1896","13001","13037"
"Miotto_candidate_968","NC_000962.3","complement(342222..342259)","0","0","0","38","0","0"
"eccB3","NC_000962.3","344022..345638","9594","123.5081875557","0","1617","9594","9594"
"eccC3","NC_000962.3","345635..349627","12479","65.0558759632","0","3993","12479","12479"
"Miotto_candidate_969","NC_000962.3","complement(345731..345764)","0","0","0","34","0","0"
"Miotto_candidate_970","NC_000962.3","complement(345820..345941)","1","0.1706263984","0","122","1","1"
"Miotto_candidate_971","NC_000962.3","complement(347408..347481)","0","0","0","74","0","0"
"Miotto_candidate_972","NC_000962.3","complement(348129..348165)","0","0","0","37","0","0"
"Miotto_candidate_973","NC_000962.3","complement(348400..348483)","0","0","0","84","0","0"
"PE5","NC_000962.3","349624..349932","1151","77.5394825746","0","309","1151","1151"
"PPE4","NC_000962.3","349935..351476","2924","39.4729013275","0","1542","2924","2924"
"Miotto_candidate_974","NC_000962.3","complement(350509..350645)","3","0.4558340278","0","137","3","3"
"esxG","NC_000962.3","351525..351818","1455","103.0200407457","0","294","1455","1455"
"esxH","NC_000962.3","351848..352138","2064","147.6463646985","0","291","2064","2064"
"espG3","NC_000962.3","352149..353036","9721","227.8788566378","0","888","9721","9721"
"Miotto_candidate_975","NC_000962.3","complement(352874..352919)","0","0","0","46","0","0"
"IGR69_Rodriguez_Rv0289-Rv0290","NC_000962.3","352948..353160","332","32.4462518339","0","213","332","332"
"Miotto_candidate_976","NC_000962.3","complement(353000..353066)","0","0","0","67","0","0"
"eccD3","NC_000962.3","353083..354501","5239","76.8549876997","0","1419","5239","5239"
"mycP3","NC_000962.3","354498..355883","3944","59.2351824411","0","1386","3944","3944"
"eccE3","NC_000962.3","355880..356875","1318","27.5462272655","0","996","1318","1318"
"Rv0293c","NC_000962.3","complement(356862..358064)","10615","183.6793887902","0","1203","10615","10615"
"Miotto_candidate_45","NC_000962.3","357611..357662","0","0","0","52","0","0"
"tam","NC_000962.3","358171..358956","51","1.3506837797","0","786","51","51"
"Rv0295c","NC_000962.3","complement(358945..359748)","663","17.1657796774","0","804","663","663"
"atsG","NC_000962.3","complement(359758..361155)","943","14.0414053146","0","1398","943","943"
"PE_PGRS5","NC_000962.3","361334..363109","6967","81.6599112332","0","1776","6967","6967"
"Rv0298","NC_000962.3","363252..363479","5312","484.9860800439","0","228","5312","5312"
"Miotto_candidate_977","NC_000962.3","complement(363331..363373)","0","0","0","43","0","0"
"Rv0299","NC_000962.3","363476..363778","4075","279.9568117574","0","303","4075","4075"
"vapB2","NC_000962.3","363826..364047","3145","294.8992918942","0","222","3145","3145"
"vapC2","NC_000962.3","364044..364469","2359","115.2721507172","0","426","2359","2359"
"Rv0302","NC_000962.3","364605..365237","10344","340.1659632399","0","633","10344","10344"
"Rv0303","NC_000962.3","365234..366142","9533","218.3090622891","0","909","9533","9533"
"PPE5","NC_000962.3","complement(366150..372764)","351","1.1045447668","0","6615","351","351"
"PPE6","NC_000962.3","complement(372820..375711)","686","4.9377816509","0","2892","686","686"
"Miotto_candidate_46","NC_000962.3","373109..373150","0","0","0","42","0","0"
"Rv0306","NC_000962.3","375914..376585","114","3.5313570668","0","672","114","114"
