"Name","Chromosome","Region","Expression value","TPM","RPKM","Gene length","Unique gene reads","Total gene reads"
"IGR52_Rodriguez_Rv0189c-Rv0190","NC_000962.3","221729..221783","0","0","0","55","0","0"
"Rv0190","NC_000962.3","221871..222161","2097","233.4921757272","0","291","2097","2097"
"IGR53_Rodriguez_Rv0190-Rv0191","NC_000962.3","222101..222371","1240","148.2583917799","0","271","1240","1240"
"Rv0191","NC_000962.3","222289..223530","2286","59.6377871656","0","1242","2286","2286"
"Miotto_candidate_947","NC_000962.3","complement(223462..223494)","0","0","0","33","0","0"
"Rv0192","NC_000962.3","223564..224664","4020","118.3056877713","0","1101","4020","4020"
"Miotto_candidate_948","NC_000962.3","complement(223578..223653)","0","0","0","76","0","0"
"Rv0193c","NC_000962.3","complement(224724..226571)","288","5.0496050489","0","1848","288","288"
"Rv0194","NC_000962.3","226878..230462","310","2.8018147958","0","3585","310","310"
"IGR54_Rodriguez_Rv0194-Rv0195","NC_000962.3","230624..231055","181","13.5756839441","0","432","179","181"
"Rv0195","NC_000962.3","230899..231534","159","8.1004080993","0","636","159","159"
"Rv0196","NC_000962.3","231647..232231","82","4.5417672762","0","585","82","82"
"Rv0197","NC_000962.3","232231..234519","477","6.7521095034","0","2289","477","477"
"Miotto_candidate_949","NC_000962.3","complement(234459..234493)","0","0","0","35","0","0"
"zmp1","NC_000962.3","complement(234516..236507)","6697","108.9325964674","0","1992","6697","6697"
"Miotto_candidate_25","NC_000962.3","235121..235170","0","0","0","50","0","0"
"Rv0199","NC_000962.3","236550..237209","1210","59.4029927279","0","660","1210","1210"
"Miotto_candidate_950","NC_000962.3","complement(236632..236705)","0","0","0","74","0","0"
"Rv0200","NC_000962.3","237206..237895","1382","64.8971825692","0","690","1382","1382"
"Rv0201c","NC_000962.3","complement(237892..238395)","1593","102.4123023978","0","504","1593","1593"
"mmpL11","NC_000962.3","complement(238392..241292)","15019","167.7490923721","0","2901","15019","15019"
"Rv0203","NC_000962.3","241514..241924","712","56.1312950528","0","411","712","712"
"Rv0204c","NC_000962.3","complement(241976..243214)","2958","77.3559553111","0","1239","2958","2958"
"Rv0205","NC_000962.3","243384..244487","1036","30.4058796769","0","1104","1036","1036"
"mmpL3","NC_000962.3","complement(244484..247318)","26514","303.0324096563","0","2835","26514","26514"
"Miotto_candidate_26","NC_000962.3","246987..247057","0","0","0","71","0","0"
"Miotto_candidate_27","NC_000962.3","247283..247542","610","76.01921447","0","260","610","610"
"Miotto_candidate_951","NC_000962.3","complement(247318..247384)","0","0","0","67","0","0"
"Rv0207c","NC_000962.3","complement(247384..248112)","4142","184.0981637704","0","729","4142","4142"
"Rv0208c","NC_000962.3","complement(248115..248906)","2480","101.4596570009","0","792","2480","2480"
"Rv0209","NC_000962.3","249038..250123","912","27.2102106318","0","1086","912","912"
"Rv0210","NC_000962.3","250120..251598","603","13.2104018495","0","1479","603","603"
"pckA","NC_000962.3","251782..253602","13622","242.3805801827","0","1821","13622","13622"
"nadR","NC_000962.3","complement(253669..254640)","508","16.9341864791","0","972","508","508"
"Rv0213c","NC_000962.3","complement(254637..255950)","315","7.7675146157","0","1314","315","315"
"IGR55_Rodriguez_Rv0213c-Rv0214","NC_000962.3","255935..256149","7","1.0549368687","0","215","7","7"
"fadD4","NC_000962.3","256064..257677","404","8.1104457797","0","1614","404","404"
"Rv0215c","NC_000962.3","complement(257719..258856)","1404","39.9753004266","0","1138","1404","1404"
"Rv0216","NC_000962.3","258913..259926","586","18.7252037324","0","1014","586","586"
"lipW","NC_000962.3","complement(259923..260831)","616","21.9575418664","0","909","616","616"
"Rv0218","NC_000962.3","260924..262252","373","9.0939118767","0","1329","373","373"
"Rv0219","NC_000962.3","262254..262802","94","5.5478204833","0","549","94","94"
"lipC","NC_000962.3","262812..264023","13629","364.3579603461","0","1212","13629","13629"
"Miotto_candidate_952","NC_000962.3","complement(262837..262878)","0","0","0","42","0","0"
"Rv0221","NC_000962.3","264067..265476","3956","90.9084097608","0","1410","3956","3956"
"echA1","NC_000962.3","265507..266295","2045","83.9814173029","0","789","2045","2045"
"Rv0223c","NC_000962.3","complement(266301..267764)","659","14.5851610312","0","1464","659","659"
"Miotto_candidate_28","NC_000962.3","266736..266769","0","0","0","34","0","0"
"IGR56_Rodriguez_Rv0223c-Rv0224c","NC_000962.3","complement(267726..267815)","6","2.1601088265","0","90","6","6"
"Rv0224c","NC_000962.3","complement(267863..268627)","394","16.6878995614","0","765","394","394"
"Rv0225","NC_000962.3","268663..269817","2943","82.5610425494","0","1155","2943","2943"
"Rv0226c","NC_000962.3","complement(269834..271564)","1768","33.0942149497","0","1731","1768","1768"
"Rv0227c","NC_000962.3","complement(271574..272839)","3640","93.1610915682","0","1266","3640","3640"
"Rv0228","NC_000962.3","273055..274278","1223","32.3751604752","0","1224","1223","1223"
"Rv0229c","NC_000962.3","complement(274306..274986)","2844","135.3160683366","0","681","2844","2844"
"php","NC_000962.3","complement(274983..275963)","3278","108.2696748191","0","981","3278","3278"
"fadE4","NC_000962.3","276058..277764","1013","19.2283852479","0","1707","1013","1013"
"Rv0232","NC_000962.3","277899..278588","1083","50.8564751971","0","690","1083","1083"
"nrdB","NC_000962.3","278585..279529","1732","59.3858490071","0","945","1732","1732"
"gabD1","NC_000962.3","complement(279605..281140)","3827","80.7298484268","0","1536","3827","3827"
"Rv0235c","NC_000962.3","complement(281166..282614)","808","18.0679910123","0","1449","808","808"
"aftD","NC_000962.3","complement(282649..286851)","11624","89.6113668768","0","4203","11624","11624"
"Rv0236A","NC_000962.3","complement(286898..287071)","870","162.0081619853","0","174","870","870"
"IGR57_Rodriguez_Rv0236A-Rv0237","NC_000962.3","complement(287059..287110)","0","0","0","52","0","0"
"lpqI","NC_000962.3","287186..288352","2557","70.9948363661","0","1167","2557","2557"
"Rv0238","NC_000962.3","288428..289042","1780","93.7803344175","0","615","1780","1780"
"Miotto_candidate_953","NC_000962.3","complement(288963..289002)","0","0","0","40","0","0"
"vapB24","NC_000962.3","289104..289337","2777","384.5270648146","0","234","2777","2777"
"vapC24","NC_000962.3","289345..289782","786","58.1453951235","0","438","786","786"
"htdX","NC_000962.3","complement(289812..290654)","5713","219.5854399577","0","843","5713","5713"
"fabG4","NC_000962.3","complement(290665..292029)","10989","260.850943891","0","1365","10989","10989"
"IGR58_Rodriguez_Rv0242c-Rv0243","NC_000962.3","complement(292001..292155)","9","1.8813851069","0","155","9","9"
"fadA2","NC_000962.3","292171..293493","31797","778.7412738694","0","1323","31797","31797"
"Miotto_candidate_955","NC_000962.3","complement(292269..292301)","0","0","0","33","0","0"
"Miotto_candidate_956","NC_000962.3","complement(292336..292390)","0","0","0","55","0","0"
"F6","NC_000962.3","293604..293705","160","50.8260900346","0","102","160","160"
"fadE5","NC_000962.3","complement(293798..295633)","4008","70.7329752981","0","1836","4008","4008"
"IGR60_Rodriguez_Rv0244c-Rv0245","NC_000962.3","295966..296031","0","0","0","66","0","0"
"Rv0245","NC_000962.3","296005..296493","1080","71.5618875027","0","489","1080","1080"
"IGR61_Rodriguez_Rv0245-Rv0246","NC_000962.3","296666..296847","63","11.2159496759","0","182","63","63"
"Rv0246","NC_000962.3","296809..298119","409","10.1085184214","0","1311","409","409"
"Rv0247c","NC_000962.3","complement(298116..298862)","3331","144.4843875697","0","747","3331","3331"
"Rv0248c","NC_000962.3","complement(298863..300803)","10638","177.5829806491","0","1941","10638","10638"
"Miotto_candidate_30","NC_000962.3","298918..299099","526","93.6442782464","0","182","526","526"
"Miotto_candidate_31","NC_000962.3","299164..299201","0","0","0","38","0","0"
"Miotto_candidate_32","NC_000962.3","299263..299293","0","0","0","31","0","0"
"Miotto_candidate_33","NC_000962.3","299960..300094","5","1.2000604592","0","135","5","5"
"Rv0249c","NC_000962.3","complement(300834..301655)","4425","174.4248459331","0","822","4425","4425"
"Miotto_candidate_34","NC_000962.3","301424..301613","8","1.3642792588","0","190","8","8"
"IGR990_Rodriguez_Rv0249c-Rv0250c","NC_000962.3","complement(301577..301800)","1010","146.096646076","0","224","1009","1010"
"Rv0250c","NC_000962.3","complement(301735..302028)","5257","579.3720459569","0","294","5257","5257"
"Miotto_candidate_957","NC_000962.3","complement(302034..302109)","0","0","0","76","0","0"
"hsp","NC_000962.3","complement(302173..302652)","1837","124.0037473196","0","480","1837","1837"
"Miotto_candidate_958","NC_000962.3","complement(302652..302683)","0","0","0","32","0","0"
"nirB","NC_000962.3","302866..305427","5579","70.5576530613","0","2562","5579","5579"
"nirD","NC_000962.3","305453..305809","433","39.2994589018","0","357","433","433"
"cobU","NC_000962.3","complement(305825..306349)","212","13.0840877489","0","525","212","212"
"cobQ1","NC_000962.3","complement(306374..307858)","1396","30.4597163813","0","1485","1396","1396"
"PPE2","NC_000962.3","complement(307877..309547)","1119","21.6980410846","0","1671","1119","1119"
"Miotto_candidate_35","NC_000962.3","307966..308037","0","0","0","72","0","0"
"Miotto_candidate_36","NC_000962.3","308772..308816","0","0","0","45","0","0"
"Miotto_candidate_37","NC_000962.3","308938..309021","15","5.7860057852","0","84","15","15"
"Rv0257","NC_000962.3","309699..310073","275","23.7611970912","0","375","275","275"
"Miotto_candidate_959","NC_000962.3","complement(309893..309930)","0","0","0","38","0","0"
"Rv0258c","NC_000962.3","complement(310294..310749)","352","25.0117864118","0","456","352","352"
"Rv0259c","NC_000962.3","complement(310774..311517)","193","8.4052621675","0","744","193","193"
"Rv0260c","NC_000962.3","complement(311514..312659)","234","6.616040123","0","1146","234","234"
"narK3","NC_000962.3","complement(312759..314168)","181","4.159358485","0","1410","181","181"
"aac","NC_000962.3","complement(314309..314854)","1409","83.6152015521","0","546","1409","1409"
"Rv0263c","NC_000962.3","complement(314864..315766)","1509","54.1462494874","0","903","1509","1509"
"Rv0264c","NC_000962.3","complement(315783..316415)","895","45.8127345898","0","633","895","895"
"fecB2","NC_000962.3","complement(316511..317503)","2256","73.613376322","0","993","2256","2256"
"oplA","NC_000962.3","complement(317525..321154)","1756","15.6741780962","0","3630","1756","1756"
"IGR63_Rodriguez_Rv0266c-Rv0267","NC_000962.3","complement(321126..321329)","73","11.5947017891","0","204","73","73"
"narU","NC_000962.3","321331..322722","82","1.908716851","0","1392","82","82"
"Rv0268c","NC_000962.3","complement(322764..323273)","1220","77.5097873028","0","510","1220","1220"
"Miotto_candidate_38","NC_000962.3","322998..323104","0","0","0","107","0","0"
"Miotto_candidate_39","NC_000962.3","323215..323282","0","0","0","68","0","0"
"Rv0269c","NC_000962.3","complement(323338..324531)","1105","29.9864353423","0","1194","1105","1105"
"fadD2","NC_000962.3","324567..326249","14833","285.5694672285","0","1683","14833","14833"
"Miotto_candidate_960","NC_000962.3","complement(326118..326149)","0","0","0","32","0","0"
"fadE6","NC_000962.3","complement(326266..328461)","4367","64.4343937513","0","2196","4367","4367"
"Rv0272c","NC_000962.3","complement(328575..329708)","1546","44.173654044","0","1134","1546","1546"
"Miotto_candidate_40","NC_000962.3","329127..329161","0","0","0","35","0","0"
"Rv0273c","NC_000962.3","complement(329705..330325)","683","35.6365779826","0","621","683","683"
"Rv0274","NC_000962.3","330422..331003","814","45.3177470296","0","582","814","814"
"Miotto_candidate_961","NC_000962.3","complement(330428..330531)","0","0","0","104","0","0"
"Rv0275c","NC_000962.3","complement(330933..331658)","1629","72.7028363289","0","726","1629","1629"
"Miotto_candidate_41","NC_000962.3","331647..331696","0","0","0","50","0","0"
"Miotto_candidate_962","NC_000962.3","complement(331658..331690)","0","0","0","33","0","0"
"Rv0276","NC_000962.3","331748..332668","6435","226.3892556732","0","921","6435","6435"
"Miotto_candidate_963","NC_000962.3","complement(332363..332401)","0","0","0","39","0","0"
"vapC25","NC_000962.3","complement(332708..333136)","2400","181.26787355","0","429","2400","2400"
"IGR64_Rodriguez_Rv0277c-Rv0278c","NC_000962.3","complement(333129..333184)","2","1.157201157","0","56","2","2"
"vapB25","NC_000962.3","complement(333160..333417)","7633","958.6110856075","0","258","7633","7633"
"IGR65_Rodriguez_Rv0277c-Rv0278c","NC_000962.3","333196..333408","68","10.3441831127","0","213","68","68"
"Rv0278c","NC_000962.3","complement(333437..336310)","966","10.8907365677","0","2874","966","966"
"PE_PGRS4","NC_000962.3","complement(336560..339073)","4319","55.6653342573","0","2514","4319","4319"
"PPE3","NC_000962.3","339364..340974","34923","702.3973980151","0","1611","33000","34923"
"Miotto_candidate_966","NC_000962.3","complement(340105..340182)","0","0","0","78","0","0"
"IGR66_Rodriguez_Rv0280-Rv0281","NC_000962.3","340717..341275","12611","730.978508335","0","559","8840","12611"
"Rv0281","NC_000962.3","340998..341906","7560","269.4789229062","0","909","6589","7560"
"IGR67_Rodriguez_Rv0281-Rv0282","NC_000962.3","complement(341872..341952)","28","11.2005642854","0","81","28","28"
"IGR68_Rodriguez_Rv0281-Rv0282","NC_000962.3","341991..342251","20138","2500.0156061759","0","261","19984","20138"
"eccA3","NC_000962.3","342130..344025","48701","832.274208528","0","1896","48653","48701"
"Miotto_candidate_968","NC_000962.3","complement(342222..342259)","0","0","0","38","0","0"
"eccB3","NC_000962.3","344022..345638","40971","820.9816208657","0","1617","40971","40971"
"eccC3","NC_000962.3","345635..349627","62061","503.600728323","0","3993","62061","62061"
"Miotto_candidate_969","NC_000962.3","complement(345731..345764)","0","0","0","34","0","0"
"Miotto_candidate_970","NC_000962.3","complement(345820..345941)","4","1.0623486032","0","122","4","4"
"Miotto_candidate_971","NC_000962.3","complement(347408..347481)","0","0","0","74","0","0"
"Miotto_candidate_972","NC_000962.3","complement(348129..348165)","0","0","0","37","0","0"
"Miotto_candidate_973","NC_000962.3","complement(348400..348483)","0","0","0","84","0","0"
"PE5","NC_000962.3","349624..349932","5880","616.57475241","0","309","5880","5880"
"PPE4","NC_000962.3","349935..351476","20874","438.6197630714","0","1542","20874","20874"
"Miotto_candidate_974","NC_000962.3","complement(350509..350645)","2","0.4730165313","0","137","2","2"
"esxG","NC_000962.3","351525..351818","8223","906.2538204115","0","294","8223","8223"
"esxH","NC_000962.3","351848..352138","14345","1597.2557276143","0","291","14345","14345"
"espG3","NC_000962.3","352149..353036","31204","1138.5816861686","0","888","31204","31204"
"Miotto_candidate_975","NC_000962.3","complement(352874..352919)","0","0","0","46","0","0"
"IGR69_Rodriguez_Rv0289-Rv0290","NC_000962.3","352948..353160","2084","317.0187883355","0","213","2084","2084"
"Miotto_candidate_976","NC_000962.3","complement(353000..353066)","0","0","0","67","0","0"
"eccD3","NC_000962.3","353083..354501","32405","739.9400266572","0","1419","32405","32405"
"mycP3","NC_000962.3","354498..355883","25249","590.2661012938","0","1386","25249","25249"
"eccE3","NC_000962.3","355880..356875","11366","369.7559777359","0","996","11366","11366"
"Rv0293c","NC_000962.3","complement(356862..358064)","5039","135.720553324","0","1203","5039","5039"
"Miotto_candidate_45","NC_000962.3","357611..357662","0","0","0","52","0","0"
"tam","NC_000962.3","358171..358956","110","4.5345795976","0","786","110","110"
"Rv0295c","NC_000962.3","complement(358945..359748)","1911","77.0143277497","0","804","1911","1911"
"atsG","NC_000962.3","complement(359758..361155)","1256","29.110479464","0","1398","1256","1256"
"PE_PGRS5","NC_000962.3","361334..363109","5802","105.852630162","0","1776","5802","5802"
"Rv0298","NC_000962.3","363252..363479","2876","408.7153279558","0","228","2876","2876"
"Miotto_candidate_977","NC_000962.3","complement(363331..363373)","0","0","0","43","0","0"
"Rv0299","NC_000962.3","363476..363778","2767","295.8921347942","0","303","2767","2767"
"vapB2","NC_000962.3","363826..364047","2032","296.5771037424","0","222","2032","2032"
"vapC2","NC_000962.3","364044..364469","1976","150.2948958136","0","426","1976","1976"
"Rv0302","NC_000962.3","364605..365237","1003","51.3409751884","0","633","1003","1003"
"Rv0303","NC_000962.3","365234..366142","1188","42.3466878853","0","909","1188","1188"
"PPE5","NC_000962.3","complement(366150..372764)","521","2.5519653029","0","6615","521","521"
